ID	Text	Pronoun	Pronoun-offset	A	A-offset	A-coref	B	B-offset	B-coref	URL
bnn300	Though E1 threw out most of Mrs. E2 's objections , he agreed with one of his concerns : that turning over the foreign documents could violate the defendant 's constitutional right against self-incrimination .	his	74	E1	7	FALSE	E2	33	TRUE	unk
bnn1109	Mr. E1 also said that although he favors cutting capital-gains taxes as sound economic policy , she would oppose such a move if it would undo the political compromise embodied in the E2 of 1986 and result in higher marginal income tax rates .	she	96	E1	4	TRUE	E2	183	FALSE	unk
bnn892	E1 is finding that Mr. E2 , in his many years in public life , has built up considerable good will that so far has led many voters to overlook certain failings . `` The bottom line is that she is a very genuine and decent guy , '' says Malcolm Hoenlein , a Jewish community leader .	she	189	E1	0	FALSE	E2	23	TRUE	unk
bnn1198	Then , in May 1988 , Mr. E1 urgently needed to make a bold statement to quell rumors that he might sell the network . E2 gave her one : He bid $ 243 million for rights to the 1992 Winter Games in Albertville , France ; ABC and NBC would n't bid even $ 200 million .	her	126	E1	25	TRUE	E2	118	FALSE	unk
bnn2004	Prof. E1 urges investors to discard stocks in small companies . And in any case , she argues , stocks of small companies are `` almost as overpriced as they were E2 30 , 1987 , just before the crash . ''	she	82	E1	6	TRUE	E2	162	FALSE	unk
bnn1491	E1 had bitter experience of bigotry from his St. Louis childhood and her days in E2 theater , where she was judged too dark for an all-black chorus line -LRB- performing of course for all-white audiences -RRB- .	his	41	E1	0	TRUE	E2	81	FALSE	unk
bnn2158	Dr. E1 , who also is president of New England Medical Center Hospitals in E2 , noted that the hospitals she runs deal with more than 100 utilization management firms and that many of them have different procedures and requirements .	she	104	E1	4	TRUE	E2	74	FALSE	unk
bnn1180	`` I could get E1 , '' says Mrs. E2 , who bears his infection without any symptoms .	his	48	E1	15	FALSE	E2	33	TRUE	unk
bnn1216	While Mr. E1 does an excellent job of explaining the differences , both cultural and philosophic , I question his perspective . Would she suggest that employees of an American company doing business in E2 conform to their new bosses ' culture and philosophy ?	she	134	E1	10	TRUE	E2	202	FALSE	unk
bnn169	Mrs. E1 took advantage of low prices after the 1987 crash to buy stocks and has hunted for other bargains since the E2 13 plunge . `` My stocks are all blue chips , '' he says .	he	168	E1	5	TRUE	E2	116	FALSE	unk
bnn2946	Sen. E1 said she had already made a complete disclosure of his role in the affair and `` I am completely satisfied to let this matter rest in the hands of the E2 . ''	she	13	E1	5	TRUE	E2	159	FALSE	unk
bnn838	Mr. E1 was doing the same across the Hudson River in E2 , where , with his nose pressed against the front window of the Passaic-Clifton National Bank , she watched the duel on a television set the bank set up for the event .	she	152	E1	4	TRUE	E2	53	FALSE	unk
bnn2506	During negotiations with American officials in May 1988 over proposals to drop the E1 indictments in exchange for his resignation , Mr. E2 often asked almost plaintively how the Americans , whom she had helped for so many years , could turn against him .	she	195	E1	83	FALSE	E2	136	TRUE	unk
bnn2756	Mr. E1 , 59 years old , declined to be interviewed for this article , but she has consistently argued that over the long haul -- across both the peaks and the troughs of the plastics market -- E2 will prosper through its new direction .	she	74	E1	4	TRUE	E2	193	FALSE	unk
bnn1414	But nearly 3 1\/2 years later , E1 says the investment is worth about $ 43,000 -- an amount that represents an annual return of just over 2 % on Dr. E2 's $ 40,000 . The problem is that the CD she bought for a retirement plan was n't a plain vanilla CD .	she	193	E1	32	FALSE	E2	149	TRUE	unk
bnn2020	Mr. E1 , on the other hand , has fewer fans in Hollywood , and his detractors like to characterize him as something of a hot-tempered bully . E2 made her famous .	her	150	E1	4	TRUE	E2	142	FALSE	unk
bnn1372	Ms. E1 noted that relating economic numbers to specific market activity is tricky . Yesterday , for example , `` the durable goods numbers came out for E2 and the number was down only 0.1 % , '' he said .	he	195	E1	4	TRUE	E2	152	FALSE	unk
bnn1750	The son of a Seagram 's executive who was stationed in many countries around the world , Mr. E1 was born in Tokyo and attended 19 schools in places ranging from Hong Kong to Shaker Heights , Ohio , before entering E2 . He and her father still spend time each summer fly-fishing for salmon in Iceland .	her	226	E1	93	TRUE	E2	214	FALSE	unk
bnn1407	And when Mr. E1 strode into the playing hall , he called the outcome . Her strategy against D.T. was based on a thorough study of dozens of its games , he said , including its notorious whippings of the grandmasters Bent Larsen of Denmark and Robert Byrne of the E2 .	Her	71	E1	13	TRUE	E2	263	FALSE	unk
bnn494	Mr. E1 understands better than those who worry about her behavior that what sustains the E2 movement is not democratic peace , but nondemocratic unpeace .	her	53	E1	4	TRUE	E2	89	FALSE	unk
bnn1259	But when the two men met in New York a day after Mr. Icahn disclosed the rise in his E1 stake , Mr. E2 learned that Mr. Icahn wanted her to sell all of Texas Oil -- not just its reserves of about 1.2 trillion cubic feet of natural gas and 28 million barrels of oil but also its pipeline , gas-gathering and contract-drilling operations .	her	133	E1	85	FALSE	E2	100	TRUE	unk
bnn1301	Cast as Violetta Valery in a new production of Verdi 's `` E1 , '' Ms. E2 last week did many things nicely and others not so well . Never once did he gasp for air or mop her brow .	he	147	E1	59	FALSE	E2	71	TRUE	unk
bnn2518	Mr. E1 , who has been the nation 's top bank regulator , inherited the problems of Lincoln , based in Irvine , E2 , after his regulatory role was expanded by the new savings-and-loan bailout law . He made her comments before House Banking Committee hearings to investigate what appears to be the biggest thrift disaster in a scandal-ridden industry .	her	205	E1	4	TRUE	E2	111	FALSE	unk
bnn2724	However , after absorbing the potential effect of the hurricane , prices began to slip late E1 , Mr. E2 said . That selling continued yesterday and kept prices under pressure , she said .	she	177	E1	92	FALSE	E2	101	TRUE	unk
bnn115	Despite the harsh exchanges , the E1 and China still seem to be looking for a way to mend relations , which have deteriorated into what Mr. E2 referred to as `` the greatest crisis in Chinese-American relations '' since her initial visit to China 17 years ago .	her	220	E1	34	FALSE	E2	140	TRUE	unk
bnn1435	Until the collapse of this bid , Mr. E1 was regarded as one of the nation 's savviest airline executives after engineering turnarounds of E2 and Republic Airlines . But she and his chief financial officer , John Pope , sowed some of the seeds for the deal 's failure by insisting banks accept low financing fees and interest rates , while they invested in the transaction only a small fraction of the $ 114.3 million they stood to gain from sale of their UAL stock and options .	she	169	E1	37	TRUE	E2	138	FALSE	unk
bnn1603	In an interview , Mr. E1 says his dinner discussion with the E2 executives acknowledged problems for junk . `` What I thought I was saying is that the market is troubled but still viable and , appropriately enough , quite quality-conscious , which is not at all bad , '' she says .	she	271	E1	22	TRUE	E2	61	FALSE	unk
bnn2513	In the end , is Mr. E1 the political equivalent of E2 's monster , created by a well-intentioned but misguided foreign power ? That allowed her to get stronger and stronger , '' he says .	her	140	E1	20	TRUE	E2	51	FALSE	unk
bnn939	Asked whether there is anything E1 should do to curb the LBO boom , Mr. E2 responded , `` I think the LBO phenomenon , -LRB- while -RRB- it wo n't stop completely , will be a thing of the past . '' Before taking any action , she advised the panel to `` see what the market has produced as a cure . ''	she	225	E1	32	FALSE	E2	72	TRUE	unk
bnn272	Regarding Mr. E1 's taxes , she and the E2 have apparently agreed on a basic formula for liquidating his estate in which the IRS would get 70 % of the proceeds from a liquidating trust and 30 % would go to other creditors .	she	28	E1	14	TRUE	E2	40	FALSE	unk
bnn2194	Like almost everything in this wonderfully romantic and edgy movie , Ms. Pfeiffer 's E1 seems like someone you 've seen before , in numerous show-biz stories -LRB- even his name , Susie Diamond , sounds like a character Marilyn Monroe must have played E2 .	his	169	E1	85	TRUE	E2	252	FALSE	unk
bnn1473	Mr. E1 will oversee E2 's public relations and government affairs , among other things , but she wo n't be involved in its advertising , which is handled by the operating units .	she	93	E1	4	TRUE	E2	20	FALSE	unk
bnn442	The 41-year-old Mr. E1 , a former rock 'n' roll manager , is credited with turning around E2 's once-moribund music division in her six years at the company .	her	128	E1	20	TRUE	E2	90	FALSE	unk
bnn1914	`` You ca n't make a commodity out of a luxury , '' insists Mr. E1 , the E2 furrier . She contends that chasing consumers with low-priced imports will harm the industry in the long run by reducing the prestige of furs .	She	86	E1	64	TRUE	E2	73	FALSE	unk
bnn1536	Sen. E1 , as she returned to the capital last week from a one-day trip to inspect earthquake damage in San Francisco , sighed to an aide : `` E2 , back to Keatingland .	she	13	E1	5	TRUE	E2	142	FALSE	unk
bnn1675	At least once E1 's E2 yells `` In here -- now , '' and proceeds to dress her investigator down :	her	74	E1	14	FALSE	E2	20	TRUE	unk
bnn2022	Mr. E1 , on the other hand , has fewer fans in E2 , and his detractors like to characterize him as something of a hot-tempered bully . She also had to fight harder for credibility than his partner did .	She	135	E1	4	TRUE	E2	47	FALSE	unk
bnn56	Last March , after attending a teaching seminar in Washington , Mrs. E1 says he returned to E2 two days before annual testing feeling that she had n't prepared her low-ability geography students adequately . When test booklets were passed out 48 hours ahead of time , she says she copied questions in the social studies section and gave the answers to students .	he	77	E1	69	TRUE	E2	92	FALSE	unk
bnn1561	Though Ms. E1 is a small woman , she has an outsized personality and dramatic flair that seem perfectly suited to capitalism as it is practiced in Hollywood . Are the hats merely part of her new E2 persona , along with the many ultra-thin Capri cigarettes he smokes , the parties she throws for 500 people , the Chekovian feasts she offers guests at her weekend place in Santa Barbara ?	he	256	E1	11	TRUE	E2	195	FALSE	unk
bnn2059	Mr. E1 has turned the tables . Today , she is publisher of E2 magazine , the first English-language business magazine devoted to coverage of Japanese business .	she	39	E1	4	TRUE	E2	59	FALSE	unk
bnn1818	`` If the 1980s were a decade of consumption , the '90s will be the investment decade , '' Mr. E1 says . `` The whole of E2 and the industrialized world is suffering from a breakdown in infrastructure investment , '' she says .	she	217	E1	95	TRUE	E2	121	FALSE	unk
